route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
165,132.0.1,1691276,Pioneer Village Terminal - SB,,1,175967,74399,1,1
165,132.0.1,1691290,Pioneer Village Terminal - SB,,1,175968,74399,1,1
165,132.0.1,1691289,Pioneer Village Terminal - SB,,1,175963,74399,1,1
165,132.0.1,1691288,Pioneer Village Terminal - SB,,1,175967,74399,1,1
165,132.0.1,1691287,Pioneer Village Terminal - SB,,1,175968,74399,1,1
165,132.0.1,1691284,Pioneer Village Terminal - SB,,1,175967,74399,1,1
165,132.0.1,1691286,Pioneer Village Terminal - SB,,1,175968,74399,1,1
165,132.0.1,1691285,Pioneer Village Terminal - SB,,1,175967,74399,1,1
165,132.0.1,1691283,Pioneer Village Terminal - SB,,1,175968,74399,1,1
165,132.0.1,1691282,Pioneer Village Terminal - SB,,1,175967,74399,1,1
165,132.0.1,1691281,Pioneer Village Terminal - SB,,1,175968,74399,1,1
165,132.0.1,1691280,Pioneer Village Terminal - SB,,1,175967,74399,1,1
16506,132.0.1,1691306,Canada Dr - NB,,0,175970,74401,1,1
16506,132.0.1,1691321,Canada Dr - NB,,0,175967,74400,1,1
16506,132.0.1,1691320,Canada Dr - NB,,0,175969,74400,1,1
16506,132.0.1,1691319,Canada Dr - NB,,0,175970,74400,1,1
16506,132.0.1,1691318,Canada Dr - NB,,0,175967,74400,1,1
16506,132.0.1,1691317,Canada Dr - NB,,0,175969,74400,1,1
16506,132.0.1,1691316,Canada Dr - NB,,0,175970,74400,1,1
16506,132.0.1,1691315,Canada Dr - NB,,0,175967,74400,1,1
16506,132.0.1,1691305,Canada Dr - NB,,0,175967,74400,1,1
16506,132.0.1,1691314,Canada Dr - NB,,0,175971,74400,1,1
16506,132.0.1,1691313,Canada Dr - NB,,0,175972,74400,1,1
16506,132.0.1,1691312,Canada Dr - NB,,0,175973,74400,1,1
16506,132.0.1,1691311,Canada Dr - NB,,0,175971,74400,1,1
16506,132.0.1,1691310,Canada Dr - NB,,0,175972,74400,1,1
16506,132.0.1,1691309,Canada Dr - NB,,0,175973,74400,1,1
16506,132.0.1,1691308,Canada Dr - NB,,0,175971,74400,1,1
16506,132.0.1,1691307,Canada Dr - NB,,0,175972,74400,1,1
16506,132.0.1,1691322,Pioneer Village Terminal - SB,,1,175970,74402,1,1
16506,132.0.1,1691323,Pioneer Village Terminal - SB,,1,175967,74402,1,1
16506,132.0.1,1691336,Pioneer Village Terminal - SB,,1,175969,74402,1,1
16506,132.0.1,1691335,Pioneer Village Terminal - SB,,1,175970,74402,1,1
16506,132.0.1,1691334,Pioneer Village Terminal - SB,,1,175967,74402,1,1
16506,132.0.1,1691333,Pioneer Village Terminal - SB,,1,175969,74402,1,1
16506,132.0.1,1691332,Pioneer Village Terminal - SB,,1,175970,74402,1,1
16506,132.0.1,1691331,Pioneer Village Terminal - SB,,1,175967,74402,1,1
16506,132.0.1,1691324,Pioneer Village Terminal - SB,,1,175967,74402,1,1
16506,132.0.1,1691330,Pioneer Village Terminal - SB,,1,175971,74402,1,1
16506,132.0.1,1691329,Pioneer Village Terminal - SB,,1,175972,74402,1,1
16506,132.0.1,1691328,Pioneer Village Terminal - SB,,1,175973,74402,1,1
16506,132.0.1,1691327,Pioneer Village Terminal - SB,,1,175971,74402,1,1
16506,132.0.1,1691326,Pioneer Village Terminal - SB,,1,175972,74402,1,1
16506,132.0.1,1691325,Pioneer Village Terminal - SB,,1,175973,74402,1,1
446,132.24611.1,1691337,St. Theresa School Special via McCallum Dr - MO,,0,175864,74403,1,1
446,132.24611.1,1691339,St. Theresa School Special via McCallum Dr - AF,,1,175842,74404,1,1
446,132.24611.1,1691338,St. Theresa School Special via McCallum Dr - AF,,1,175841,74404,1,1
460,132.24611.1,1691340,Forest Drive - AF,,1,175936,74405,1,1
461,132.27118.1,1691341,Emily Carr School Special - MO,,0,175885,74406,1,1
461,132.27118.1,1691342,Emily Carr School Special - AF,,1,175907,74407,1,1
462,132.24610.1,1691343,Maple High School Special - MO,,0,175974,74408,1,1
462,132.24610.1,1691344,Maple High School Special - AF,,1,175846,74409,1,1
462,132.24610.1,1691345,Maple High School Special - AF,,1,175975,74409,1,1
464,132.24611.1,1691346,St. Joan of Arc School Special via America Ave. - MO,,0,175889,74410,1,1
464,132.24611.1,1691347,St. Joan of Arc School Special via America Ave. - AF,,1,175975,74411,1,1
465,132.24611.1,1691348,St. Joan of Arc School Special via Melville Ave - MO,,0,175976,74412,1,1
465,132.24611.1,1691349,St. Joan of Arc School Special via Melville Ave - AF,,1,175874,74413,1,1
466,132.27118.1,1691350,Tommy Douglas Secondary School Special - MO,,0,175961,74414,1,1
466,132.27118.1,1691351,Vaughan Mills - AF,,1,175944,74415,1,1
467,132.27118.1,1691352,Vaughan Mills Terminal - AF,,1,175939,74416,1,1
468,132.27118.1,1691353,#NAME?,,0,175886,74417,1,1
468,132.27118.1,1691354,#NAME?,,1,175886,74418,1,1
469,132.24611.1,1691355,Father Bressani School Special - AF,,1,175888,74419,1,1
470,132.27118.1,1691356,#NAME?,,0,175962,74420,1,1
470,132.27118.1,1691357,#NAME?,,1,175960,74421,1,1
471,132.27118.1,1691358,Stephen Lewis School Special via Langstaff Secondary - AF,,1,175973,74422,1,1
32,132.0.1,1694821,Stone Road - NB,,0,176192,74439,1,1
32,132.0.1,1694822,Stone Road - NB,,0,176192,74439,1,1
32,132.0.1,1694823,Stone Road - NB,,0,176191,74439,1,1
32,132.0.1,1694829,Henderson - NB,,0,176194,74440,1,1
32,132.0.1,1694820,Stone Road - NB,,0,176191,74439,1,1
32,132.0.1,1694830,Stone Road - NB,,0,176195,74441,1,1
32,132.0.1,1694824,Stone Road - NB,,0,176193,74439,1,1
32,132.0.1,1694828,Stone Road - NB,,0,176195,74439,1,1
32,132.0.1,1694825,Stone Road - NB,,0,176193,74439,1,1
32,132.0.1,1694826,Stone Road - NB,,0,176193,74439,1,1
32,132.0.1,1694827,Stone Road - NB,,0,176193,74439,1,1
32,132.0.1,1694819,Stone Road - NB,,0,176193,74439,1,1
32,132.0.1,1694834,Bathurst - SB,,1,176192,74443,1,1
32,132.0.1,1694836,Bathurst - SB,,1,176191,74443,1,1
32,132.0.1,1694842,Bathurst via G.W. Williams - SB,,1,176194,74444,1,1
32,132.0.1,1694837,Bathurst - SB,,1,176191,74443,1,1
32,132.0.1,1694833,Stone Road - SB,,1,176191,74442,1,1
32,132.0.1,1694838,Bathurst - SB,,1,176193,74443,1,1
32,132.0.1,1694841,Bathurst - SB,,1,176195,74443,1,1
32,132.0.1,1694831,Bathurst - SB,,1,176193,74443,1,1
32,132.0.1,1694843,Stone Road - SB,,1,176195,74442,1,1
32,132.0.1,1694839,Bathurst - SB,,1,176193,74443,1,1
32,132.0.1,1694840,Bathurst - SB,,1,176193,74443,1,1
32,132.0.1,1694835,Bathurst - SB,,1,176193,74443,1,1
32,132.0.1,1694832,Stone Road - SB,,1,176193,74442,1,1
33,132.0.1,1694844,Desjardins Way - EB,,0,176194,74447,1,1
33,132.0.1,1694845,Desjardins Way - EB,,0,176194,74447,1,1
33,132.0.1,1694846,Desjardins Way - EB,,0,176194,74447,1,1
33,132.0.1,1694847,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694848,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694849,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694850,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694851,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694852,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694853,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694854,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694855,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694856,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694857,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694858,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694859,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694860,Desjardins Way - EB,,0,176190,74447,1,1
33,132.0.1,1694861,Desjardins Way - EB,,0,176195,74447,1,1
33,132.0.1,1694862,Desjardins Way - EB,,0,176195,74447,1,1
33,132.0.1,1694863,Desjardins Way - EB,,0,176195,74447,1,1
33,132.0.1,1694864,Desjardins Way - EB,,0,176195,74447,1,1
33,132.0.1,1694865,Desjardins Way - EB,,0,176195,74447,1,1
33,132.0.1,1694866,Desjardins Way - EB,,0,176195,74447,1,1
33,132.0.1,1694867,Murray - WB,,1,176194,74450,1,1
33,132.0.1,1694868,Murray - WB,,1,176194,74450,1,1
33,132.0.1,1694869,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694870,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694871,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694872,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694873,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694874,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694875,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694876,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694877,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694878,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694879,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694880,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694881,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694882,Murray - WB,,1,176190,74450,1,1
33,132.0.1,1694883,Murray - WB,,1,176195,74450,1,1
33,132.0.1,1694884,Murray - WB,,1,176195,74450,1,1
33,132.0.1,1694885,Murray - WB,,1,176195,74450,1,1
33,132.0.1,1694886,Murray - WB,,1,176195,74450,1,1
33,132.0.1,1694887,Murray - WB,,1,176195,74450,1,1
33,132.0.1,1694888,Murray - WB,,1,176195,74450,1,1
33,132.0.1,1694889,Murray - WB,,1,176195,74450,1,1
44,132.0.1,1694890,Davis via Upper Canada Mall,,0,176179,74457,1,1
44,132.0.1,1694891,Davis via Upper Canada Mall,,0,176179,74457,1,1
44,132.0.1,1694892,Davis via Upper Canada Mall,,0,176179,74457,1,1
44,132.0.1,1694893,Davis via Upper Canada Mall,,0,176179,74457,1,1
44,132.0.1,1694894,Davis via Upper Canada Mall,,0,176178,74457,1,1
44,132.0.1,1694895,Davis via Upper Canada Mall,,0,176178,74457,1,1
44,132.0.1,1694896,Davis via Upper Canada Mall,,0,176178,74457,1,1
44,132.0.1,1694897,Davis via Upper Canada Mall,,0,176178,74457,1,1
44,132.0.1,1694898,Davis via Upper Canada Mall,,0,176178,74457,1,1
44,132.0.1,1694899,Davis via Upper Canada Mall,,0,176178,74457,1,1
50,132.0.1,1694929,Sutton via Keswick Marketplace - NB,,0,176196,74458,1,1
50,132.0.1,1694922,Sutton via Keswick Marketplace - NB,,0,176197,74458,1,1
50,132.0.1,1694923,Sutton via Keswick Marketplace - NB,,0,176201,74458,1,1
50,132.0.1,1694924,Sutton via Keswick Marketplace - NB,,0,176202,74458,1,1
50,132.0.1,1694928,Sutton via Keswick Marketplace - NB,,0,176205,74458,1,1
50,132.0.1,1694927,Sutton via Keswick Marketplace - NB,,0,176200,74458,1,1
50,132.0.1,1694926,Sutton via Keswick Marketplace - NB,,0,176204,74458,1,1
50,132.0.1,1694925,Sutton via Keswick Marketplace - NB,,0,176197,74458,1,1
50,132.0.1,1694913,Sutton via Keswick Marketplace - NB,,0,176203,74458,1,1
50,132.0.1,1694914,Sutton via Keswick Marketplace - NB,,0,176202,74458,1,1
50,132.0.1,1694921,Sutton via Keswick Marketplace - NB,,0,176205,74458,1,1
50,132.0.1,1694920,Sutton via Keswick Marketplace - NB,,0,176200,74458,1,1
50,132.0.1,1694919,Sutton via Keswick Marketplace - NB,,0,176204,74458,1,1
50,132.0.1,1694918,Sutton via Keswick Marketplace - NB,,0,176203,74458,1,1
50,132.0.1,1694917,Sutton via Keswick Marketplace - NB,,0,176202,74458,1,1
50,132.0.1,1694916,Sutton via Keswick Marketplace - NB,,0,176205,74458,1,1
50,132.0.1,1694915,Sutton via Keswick Marketplace - NB,,0,176207,74458,1,1
50,132.0.1,1694905,Sutton via Keswick Marketplace - NB,,0,176204,74458,1,1
50,132.0.1,1694906,Sutton via Keswick Marketplace - NB,,0,176206,74458,1,1
50,132.0.1,1694912,Sutton via Keswick Marketplace - NB,,0,176209,74458,1,1
50,132.0.1,1694911,Sutton via Keswick Marketplace - NB,,0,176208,74458,1,1
50,132.0.1,1694910,Sutton via Keswick Marketplace - NB,,0,176205,74458,1,1
50,132.0.1,1694909,Sutton via Keswick Marketplace - NB,,0,176207,74458,1,1
50,132.0.1,1694908,Sutton via Keswick Marketplace - NB,,0,176204,74458,1,1
50,132.0.1,1694907,Sutton via Keswick Marketplace - NB,,0,176206,74458,1,1
50,132.0.1,1694904,Sutton via Keswick Marketplace - NB,,0,176209,74458,1,1
50,132.0.1,1694903,Sutton via Keswick Marketplace - NB,,0,176205,74458,1,1
50,132.0.1,1694902,Sutton via Keswick Marketplace - NB,,0,176207,74458,1,1
50,132.0.1,1694901,Sutton via Keswick Marketplace - NB,,0,176206,74458,1,1
50,132.0.1,1694900,Sutton via Keswick Marketplace - NB,,0,176239,74458,1,1
50,132.0.1,1694952,Newmarket Terminal - SB,,1,176196,74459,1,1
50,132.0.1,1694951,Newmarket Terminal - SB,,1,176197,74459,1,1
50,132.0.1,1694950,Newmarket Terminal - SB,,1,176198,74459,1,1
50,132.0.1,1694949,Newmarket Terminal - SB,,1,176199,74459,1,1
50,132.0.1,1694948,Newmarket Terminal - SB,,1,176200,74459,1,1
50,132.0.1,1694947,Newmarket Terminal - SB,,1,176196,74459,1,1
50,132.0.1,1694946,Newmarket Terminal - SB,,1,176197,74459,1,1
50,132.0.1,1694945,Newmarket Terminal - SB,,1,176201,74459,1,1
50,132.0.1,1694944,Newmarket Terminal - SB,,1,176202,74459,1,1
50,132.0.1,1694943,Newmarket Terminal - SB,,1,176205,74459,1,1
50,132.0.1,1694942,Newmarket Terminal - SB,,1,176200,74459,1,1
50,132.0.1,1694941,Newmarket Terminal - SB,,1,176204,74459,1,1
50,132.0.1,1694940,Newmarket Terminal - SB,,1,176203,74459,1,1
50,132.0.1,1694939,Newmarket Terminal - SB,,1,176202,74459,1,1
50,132.0.1,1694938,Newmarket Terminal - SB,,1,176205,74459,1,1
50,132.0.1,1694937,Newmarket Terminal - SB,,1,176200,74459,1,1
50,132.0.1,1694936,Newmarket Terminal - SB,,1,176204,74459,1,1
50,132.0.1,1694935,Newmarket Terminal - SB,,1,176203,74459,1,1
50,132.0.1,1694934,Newmarket Terminal - SB,,1,176202,74459,1,1
50,132.0.1,1694961,Newmarket Terminal - SB,,1,176208,74459,1,1
50,132.0.1,1694960,Newmarket Terminal - SB,,1,176205,74459,1,1
50,132.0.1,1694959,Newmarket Terminal - SB,,1,176207,74459,1,1
50,132.0.1,1694958,Newmarket Terminal - SB,,1,176204,74459,1,1
50,132.0.1,1694957,Newmarket Terminal - SB,,1,176206,74459,1,1
50,132.0.1,1694956,Newmarket Terminal - SB,,1,176209,74459,1,1
50,132.0.1,1694955,Newmarket Terminal - SB,,1,176208,74459,1,1
50,132.0.1,1694954,Newmarket Terminal - SB,,1,176205,74459,1,1
50,132.0.1,1694953,Newmarket Terminal - SB,,1,176207,74459,1,1
50,132.0.1,1694933,Newmarket Terminal - SB,,1,176206,74459,1,1
50,132.0.1,1694931,Newmarket Terminal - SB,,1,176209,74459,1,1
50,132.0.1,1694930,Newmarket Terminal - SB,,1,176205,74459,1,1
50,132.0.1,1694932,Newmarket Terminal - SB,,1,176207,74459,1,1
52,132.0.1,1694963,Queensville - NB,,0,176210,74468,1,1
52,132.0.1,1694962,Queensville via Davis - NB,,0,176211,74472,1,1
52,132.0.1,1694965,Queensville via Davis - NB,,0,176211,74472,1,1
52,132.0.1,1694964,Queensville - NB,,0,176211,74470,1,1
52,132.0.1,1694970,Queensville via Grist Mill Plaza - NB,,0,176212,74469,1,1
52,132.0.1,1694969,Queensville via Grist Mill Plaza - NB,,0,176212,74469,1,1
52,132.0.1,1694968,Queensville via Grist Mill Plaza - NB,,0,176213,74469,1,1
52,132.0.1,1694967,Queensville via Grist Mill Plaza - NB,,0,176213,74469,1,1
52,132.0.1,1694966,Queensville via Grist Mill Plaza - NB,,0,176213,74469,1,1
52,132.0.1,1694971,Newmarket Terminal via Grist Mill Plaza - SB,,1,176210,74475,1,1
52,132.0.1,1694972,Newmarket Terminal via Grist Mill Plaza - SB,,1,176210,74475,1,1
52,132.0.1,1694973,Newmarket Terminal via Grist Mill Plaza - SB,,1,176211,74475,1,1
52,132.0.1,1694974,Newmarket Terminal via Grist Mill Plaza - SB,,1,176211,74475,1,1
52,132.0.1,1694978,Newmarket Terminal via Grist Mill Plaza - SB,,1,176211,74475,1,1
52,132.0.1,1694977,Newmarket Terminal - SB,,1,176212,74476,1,1
52,132.0.1,1694975,Newmarket Terminal - SB,,1,176212,74476,1,1
52,132.0.1,1694976,Newmarket Terminal - SB,,1,176213,74476,1,1
52,132.0.1,1694980,Newmarket Terminal - SB,,1,176213,74476,1,1
52,132.0.1,1694979,Newmarket Terminal - SB,,1,176213,74476,1,1
54,132.0.1,1695004,East Gwillimbury GO Station - NB,,0,176215,74478,1,1
54,132.0.1,1695003,East Gwillimbury GO Station - NB,,0,176214,74478,1,1
54,132.0.1,1695002,East Gwillimbury GO Station - NB,,0,176216,74478,1,1
54,132.0.1,1695001,East Gwillimbury GO Station - NB,,0,176215,74478,1,1
54,132.0.1,1695000,East Gwillimbury GO Station - NB,,0,176214,74478,1,1
54,132.0.1,1694999,East Gwillimbury GO Station - NB,,0,176216,74478,1,1
54,132.0.1,1694998,East Gwillimbury GO Station - NB,,0,176217,74478,1,1
54,132.0.1,1694997,East Gwillimbury GO Station - NB,,0,176214,74478,1,1
54,132.0.1,1694995,East Gwillimbury GO Station - NB,,0,176217,74478,1,1
54,132.0.1,1694994,East Gwillimbury GO Station - NB,,0,176217,74478,1,1
54,132.0.1,1694993,East Gwillimbury GO Station - NB,,0,176217,74478,1,1
54,132.0.1,1694992,East Gwillimbury GO Station - NB,,0,176217,74478,1,1
54,132.0.1,1694991,East Gwillimbury GO Station - NB,,0,176217,74478,1,1
54,132.0.1,1694990,East Gwillimbury GO Station - NB,,0,176219,74478,1,1
54,132.0.1,1694989,East Gwillimbury GO Station - NB,,0,176218,74478,1,1
54,132.0.1,1694988,East Gwillimbury GO Station - NB,,0,176219,74478,1,1
54,132.0.1,1694987,East Gwillimbury GO Station - NB,,0,176220,74478,1,1
54,132.0.1,1694986,East Gwillimbury GO Station - NB,,0,176218,74478,1,1
54,132.0.1,1694985,East Gwillimbury GO Station - NB,,0,176219,74478,1,1
54,132.0.1,1694984,East Gwillimbury GO Station - NB,,0,176220,74478,1,1
54,132.0.1,1694981,East Gwillimbury GO Station - NB,,0,176218,74478,1,1
54,132.0.1,1694983,East Gwillimbury GO Station - NB,,0,176218,74478,1,1
54,132.0.1,1694982,East Gwillimbury GO Station - NB,,0,176218,74478,1,1
54,132.0.1,1694996,East Gwillimbury GO Station - NB,,0,176218,74478,1,1
54,132.0.1,1695021,Yonge and Wellington via Main St - SB,,1,176214,74479,1,1
54,132.0.1,1695023,Yonge and Wellington via Main St - SB,,1,176216,74479,1,1
54,132.0.1,1695022,Yonge and Wellington via Main St - SB,,1,176215,74479,1,1
54,132.0.1,1695020,Yonge and Wellington via Main St - SB,,1,176214,74479,1,1
54,132.0.1,1695019,Yonge and Wellington via Main St - SB,,1,176216,74479,1,1
54,132.0.1,1695026,Yonge and Wellington via Main St - SB,,1,176215,74479,1,1
54,132.0.1,1695025,Yonge and Wellington via Main St - SB,,1,176214,74479,1,1
54,132.0.1,1695024,Yonge and Wellington via Main St - SB,,1,176217,74479,1,1
54,132.0.1,1695018,Yonge and Wellington via Main St - SB,,1,176217,74479,1,1
54,132.0.1,1695017,Yonge and Wellington via Main St - SB,,1,176217,74479,1,1
54,132.0.1,1695016,Yonge and Wellington via Main St - SB,,1,176217,74479,1,1
54,132.0.1,1695015,Yonge and Wellington via Main St - SB,,1,176217,74479,1,1
54,132.0.1,1695014,Yonge and Wellington via Main St - SB,,1,176217,74479,1,1
54,132.0.1,1695012,Yonge and Wellington via Main St - SB,,1,176219,74479,1,1
54,132.0.1,1695010,Yonge and Wellington via Main St - SB,,1,176220,74479,1,1
54,132.0.1,1695009,Yonge and Wellington via Main St - SB,,1,176218,74479,1,1
54,132.0.1,1695008,Yonge and Wellington via Main St - SB,,1,176219,74479,1,1
54,132.0.1,1695007,Yonge and Wellington via Main St - SB,,1,176220,74479,1,1
54,132.0.1,1695006,Yonge and Wellington via Main St - SB,,1,176218,74479,1,1
54,132.0.1,1695005,Yonge and Wellington via Main St - SB,,1,176218,74479,1,1
54,132.0.1,1695011,Yonge and Wellington via Main St - SB,,1,176218,74479,1,1
54,132.0.1,1695013,Yonge and Wellington via Main St - SB,,1,176218,74479,1,1
55,132.0.1,1695041,404 Carpool via Huron Heights - EB,,0,176184,74480,1,1
55,132.0.1,1695040,404 Carpool via Huron Heights - EB,,0,176185,74480,1,1
55,132.0.1,1695039,404 Carpool via Huron Heights - EB,,0,176184,74480,1,1
55,132.0.1,1695038,404 Carpool via Huron Heights - EB,,0,176185,74480,1,1
55,132.0.1,1695037,404 Carpool via Huron Heights - EB,,0,176184,74480,1,1
55,132.0.1,1695036,404 Carpool via Huron Heights - EB,,0,176185,74480,1,1
55,132.0.1,1695027,404 Carpool via Huron Heights - EB,,0,176184,74480,1,1
55,132.0.1,1695035,404 Carpool via Huron Heights - EB,,0,176186,74480,1,1
55,132.0.1,1695034,404 Carpool via Huron Heights - EB,,0,176187,74480,1,1
55,132.0.1,1695033,404 Carpool via Huron Heights - EB,,0,176186,74480,1,1
55,132.0.1,1695032,404 Carpool via Huron Heights - EB,,0,176187,74480,1,1
55,132.0.1,1695031,404 Carpool via Huron Heights - EB,,0,176186,74480,1,1
55,132.0.1,1695030,404 Carpool via Huron Heights - EB,,0,176187,74480,1,1
55,132.0.1,1695029,404 Carpool via Huron Heights - EB,,0,176186,74480,1,1
55,132.0.1,1695028,404 Carpool via Huron Heights - EB,,0,176187,74480,1,1
55,132.0.1,1695057,Newmarket Terminal - WB,,1,176184,74481,1,1
55,132.0.1,1695056,Newmarket Terminal - WB,,1,176185,74481,1,1
55,132.0.1,1695055,Newmarket Terminal - WB,,1,176184,74481,1,1
55,132.0.1,1695054,Newmarket Terminal - WB,,1,176185,74481,1,1
55,132.0.1,1695053,Newmarket Terminal - WB,,1,176184,74481,1,1
55,132.0.1,1695052,Newmarket Terminal - WB,,1,176185,74481,1,1
55,132.0.1,1695042,Newmarket Terminal - WB,,1,176184,74481,1,1
55,132.0.1,1695044,Newmarket Terminal - WB,,1,176186,74481,1,1
55,132.0.1,1695045,Newmarket Terminal - WB,,1,176187,74481,1,1
55,132.0.1,1695046,Newmarket Terminal - WB,,1,176186,74481,1,1
55,132.0.1,1695051,Newmarket Terminal - WB,,1,176187,74481,1,1
55,132.0.1,1695050,Newmarket Terminal - WB,,1,176186,74481,1,1
55,132.0.1,1695049,Newmarket Terminal - WB,,1,176187,74481,1,1
55,132.0.1,1695048,Newmarket Terminal - WB,,1,176186,74481,1,1
55,132.0.1,1695047,Newmarket Terminal - WB,,1,176187,74481,1,1
55,132.0.1,1695043,Newmarket Terminal - WB,,1,176186,74481,1,1
56,132.0.1,1695066,404 Town Centre - EB,,0,176221,74483,1,1
56,132.0.1,1695065,404 Town Centre - EB,,0,176221,74483,1,1
56,132.0.1,1695064,404 Town Centre - EB,,0,176222,74483,1,1
56,132.0.1,1695063,404 Town Centre - EB,,0,176222,74482,1,1
56,132.0.1,1695062,404 Town Centre - EB,,0,176223,74482,1,1
56,132.0.1,1695061,404 Town Centre - EB,,0,176223,74482,1,1
56,132.0.1,1695060,404 Town Centre - EB,,0,176223,74482,1,1
56,132.0.1,1695059,404 Town Centre - EB,,0,176223,74482,1,1
56,132.0.1,1695058,404 Town Centre - EB,,0,176223,74482,1,1
56,132.0.1,1695075,Newmarket Terminal via Ringwell - WB,,1,176221,74486,1,1
56,132.0.1,1695074,Newmarket Terminal via Ringwell - WB,,1,176222,74486,1,1
56,132.0.1,1695073,Newmarket Terminal via Ringwell - WB,,1,176222,74486,1,1
56,132.0.1,1695072,Newmarket Terminal via Ringwell - WB,,1,176222,74486,1,1
56,132.0.1,1695071,Newmarket Terminal via Ringwell - WB,,1,176223,74486,1,1
56,132.0.1,1695070,Newmarket Terminal via Ringwell - WB,,1,176223,74486,1,1
56,132.0.1,1695069,Newmarket Terminal via Ringwell - WB,,1,176223,74486,1,1
56,132.0.1,1695068,Newmarket Terminal via Ringwell - WB,,1,176223,74486,1,1
56,132.0.1,1695067,Newmarket Terminal via Ringwell - WB,,1,176223,74486,1,1
57,132.0.1,1695090,404 Town Centre - EB,,0,176224,74492,1,1
57,132.0.1,1695076,404 Town Centre - EB,,0,176203,74492,1,1
57,132.0.1,1695089,404 Town Centre - EB,,0,176224,74492,1,1
57,132.0.1,1695088,404 Town Centre - EB,,0,176224,74492,1,1
57,132.0.1,1695087,404 Town Centre - EB,,0,176224,74492,1,1
57,132.0.1,1695086,404 Town Centre - EB,,0,176224,74492,1,1
57,132.0.1,1695085,404 Town Centre - EB,,0,176224,74492,1,1
57,132.0.1,1695083,404 Town Centre - EB,,0,176224,74492,1,1
57,132.0.1,1695091,404 Town Centre - EB,,0,176247,74492,1,1
57,132.0.1,1695082,404 Town Centre - EB,,0,176225,74492,1,1
57,132.0.1,1695084,404 Town Centre - EB,,0,176225,74492,1,1
57,132.0.1,1695081,404 Town Centre - EB,,0,176225,74492,1,1
57,132.0.1,1695080,404 Town Centre - EB,,0,176225,74492,1,1
57,132.0.1,1695079,404 Town Centre - EB,,0,176225,74492,1,1
57,132.0.1,1695078,404 Town Centre - EB,,0,176225,74492,1,1
57,132.0.1,1695077,404 Town Centre - EB,,0,176225,74492,1,1
57,132.0.1,1695103,Newmarket Terminal - WB,,1,176224,74494,1,1
57,132.0.1,1695104,Newmarket Terminal - WB,,1,176224,74494,1,1
57,132.0.1,1695102,Newmarket Terminal - WB,,1,176224,74494,1,1
57,132.0.1,1695101,Newmarket Terminal - WB,,1,176224,74494,1,1
57,132.0.1,1695100,Newmarket Terminal - WB,,1,176224,74494,1,1
57,132.0.1,1695099,Newmarket Terminal - WB,,1,176224,74494,1,1
57,132.0.1,1695098,Newmarket Terminal - WB,,1,176225,74494,1,1
57,132.0.1,1695097,Newmarket Terminal - WB,,1,176225,74494,1,1
57,132.0.1,1695096,Newmarket Terminal - WB,,1,176225,74494,1,1
57,132.0.1,1695095,Newmarket Terminal - WB,,1,176225,74494,1,1
57,132.0.1,1695094,Newmarket Terminal - WB,,1,176225,74494,1,1
57,132.0.1,1695093,Newmarket Terminal - WB,,1,176225,74494,1,1
57,132.0.1,1695092,Newmarket Terminal - WB,,1,176225,74494,1,1
96,132.0.1,1695140,Newmarket Terminal via Kirby - NB,,0,176226,74511,1,1
96,132.0.1,1695139,Newmarket Terminal via Kirby - NB,,0,176227,74511,1,1
96,132.0.1,1695138,Newmarket Terminal via Kirby - NB,,0,176228,74511,1,1
96,132.0.1,1695137,Newmarket Terminal via Kirby - NB,,0,176229,74511,1,1
96,132.0.1,1695136,Newmarket Terminal via Kirby - NB,,0,176230,74511,1,1
96,132.0.1,1695135,Newmarket Terminal via Kirby - NB,,0,176231,74511,1,1
